id,title,magnitude,date-time,date-label,latitude,longitude,depth,region,url-usgs
us6000m41l,M 4.7 - central Mid-Atlantic Ridge,4.7,2024-01-07 12:07:53.483,07-01-2024 12:07,1.6591,-30.6802,10.0,central Mid-Atlantic Ridge,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m41l
us6000m41k,"M 4.1 - 90 km E of Pondaguitan, Philippines",4.1,2024-01-07 12:02:03.500,07-01-2024 12:02,6.2251,126.9851,215.461,Philippines,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m41k
us6000m2bw,"M 4.1 - 223 km WSW of Elfin Cove, Alaska",4.1,2024-01-07 11:36:58.994,07-01-2024 11:36,57.5379,-139.9091,10.0,Alaska,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m2bw
us6000m41g,M 4.3 - Carlsberg Ridge,4.3,2024-01-07 11:08:17.751,07-01-2024 11:08,3.133,65.589,10.0,Carlsberg Ridge,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m41g
us6000m2bs,"M 4.9 - 99 km SSW of Luwuk, Indonesia",4.9,2024-01-07 10:38:21.532,07-01-2024 10:38,-1.8154,122.5443,10.0,Indonesia,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m2bs
us6000m2bf,"M 5.3 - 84 km WSW of Curahuara de Carangas, Bolivia",5.3,2024-01-07 08:35:32.422,07-01-2024 08:35,-18.2465,-69.1267,142.52,Bolivia,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m2bf
us6000m41d,"M 4.1 - 71 km N of Claveria, Philippines",4.1,2024-01-07 08:32:30.018,07-01-2024 08:32,19.2493,121.0576,30.335,Philippines,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m41d
us6000m2bd,"M 4.6 - 79 km W of San Antonio de los Cobres, Argentina",4.6,2024-01-07 07:19:54.181,07-01-2024 07:19,-24.3126,-67.0955,171.174,Argentina,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m2bd
us6000m2b9,"M 5.0 - 211 km SW of Merizo Village, Guam",5.0,2024-01-07 06:58:16.209,07-01-2024 06:58,11.9785,143.2291,10.0,Guam,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m2b9
us6000m2b6,"M 4.8 - 12 km W of Anamizu, Japan",4.8,2024-01-07 06:26:56.123,07-01-2024 06:26,37.2146,136.7566,10.0,Japan,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m2b6
ak024bo1buk,"M 4.9 - 8 km SE of Seldovia Village, Alaska",4.9,2024-01-07 05:50:08.011,07-01-2024 05:50,59.4249,-151.5376,46.3,Alaska,https://earthquake.usgs.gov/earthquakes/eventpage/ak024bo1buk
us6000m2b3,"M 4.5 - 40 km NE of Anamizu, Japan",4.5,2024-01-07 05:37:58.050,07-01-2024 05:37,37.4611,137.2619,6.086,Japan,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m2b3
us6000m2ap,"M 4.5 - 252 km SE of Pondaguitan, Philippines",4.5,2024-01-07 03:47:27.160,07-01-2024 03:47,4.7913,127.8373,67.031,Philippines,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m2ap
us6000m41a,"M 4.2 - 257 km E of Yamada, Japan",4.2,2024-01-07 03:41:46.207,07-01-2024 03:41,39.2017,144.9168,10.0,Japan,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m41a
us6000m2am,"M 4.1 - 83 km NNW of Halls Creek, Australia",4.1,2024-01-07 03:37:11.572,07-01-2024 03:37,-17.4863,127.4894,10.0,Australia,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m2am
us6000m2aj,M 4.5 - off the coast of Central America,4.5,2024-01-07 03:12:48.500,07-01-2024 03:12,2.7393,-84.5587,10.0,off the coast of Central America,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m2aj
us6000m416,"M 4.4 - 58 km WSW of Banda Aceh, Indonesia",4.4,2024-01-07 01:55:35.952,07-01-2024 01:55,5.2762,94.8723,76.402,Indonesia,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m416
us6000m419,M 4.4 - Mariana Islands region,4.4,2024-01-07 01:37:40.887,07-01-2024 01:37,17.7979,147.4004,22.674,Mariana Islands region,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m419
us6000m2a6,M 4.6 - south of Panama,4.6,2024-01-07 01:02:08.686,07-01-2024 01:02,5.0822,-82.4658,10.0,south of Panama,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m2a6
us6000m414,"M 4.5 - 28 km SW of Santa Elena de Uairén, Venezuela",4.5,2024-01-07 00:45:11.857,07-01-2024 00:45,4.4022,-61.2719,11.127,Venezuela,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m414
us6000m2a4,"M 4.3 - 148 km NNE of Labuan Bajo, Indonesia",4.3,2024-01-07 00:40:16.112,07-01-2024 00:40,-7.2091,120.2764,539.694,Indonesia,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m2a4
us6000m2a0,"M 4.8 - 191 km SSE of Isangel, Vanuatu",4.8,2024-01-07 00:17:43.353,07-01-2024 00:17,-21.1111,170.0536,10.0,Vanuatu,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m2a0
us6000m418,M 4.8 - Pacific-Antarctic Ridge,4.8,2024-01-07 00:13:33.300,07-01-2024 00:13,-54.1991,-132.7762,10.0,Pacific-Antarctic Ridge,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m418
us6000m29z,"M 4.6 - 57 km E of Barcelona, Philippines",4.6,2024-01-07 00:05:13.360,07-01-2024 00:05,8.1321,126.9585,35.0,Philippines,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m29z
us6000m3zk,"M 4.6 - 141 km NE of Hihifo, Tonga",4.6,2024-01-06 23:21:17.579,06-01-2024 23:21,-15.0557,-172.859,10.0,Tonga,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3zk
us6000m3zj,"M 4.6 - 140 km NE of Hihifo, Tonga",4.6,2024-01-06 23:10:19.656,06-01-2024 23:10,-15.0218,-172.904,10.0,Tonga,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3zj
us6000m29m,"M 4.7 - 54 km NNW of Sola, Vanuatu",4.7,2024-01-06 22:23:05.537,06-01-2024 22:23,-13.41,167.3903,9.72,Vanuatu,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m29m
us6000m3zg,M 4.1 - Vanuatu region,4.1,2024-01-06 21:59:07.188,06-01-2024 21:59,-13.9045,170.4281,629.876,Vanuatu region,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3zg
us6000m29c,"M 4.2 - 286 km SW of Tual, Indonesia",4.2,2024-01-06 21:16:38.216,06-01-2024 21:16,-7.115,130.6356,38.787,Indonesia,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m29c
us6000m298,"M 4.6 - 28 km E of Savannah Bight, Honduras",4.6,2024-01-06 20:56:13.346,06-01-2024 20:56,16.4016,-85.5876,10.0,Honduras,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m298
us6000m3zf,M 4.1 - Mariana Islands region,4.1,2024-01-06 20:53:36.742,06-01-2024 20:53,21.9207,143.0871,285.056,Mariana Islands region,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3zf
us6000m3zl,"M 4.0 - 19 km NNW of Yigo Village, Guam",4.0,2024-01-06 20:52:29.325,06-01-2024 20:52,13.6923,144.8081,122.986,Guam,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3zl
us6000m3zd,"M 4.3 - 254 km WNW of Tual, Indonesia",4.3,2024-01-06 20:32:47.637,06-01-2024 20:32,-4.9819,130.5464,9.966,Indonesia,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3zd
us6000m296,M 4.9 - Kermadec Islands region,4.9,2024-01-06 20:12:50.696,06-01-2024 20:12,-31.6517,-178.581,31.692,Kermadec Islands region,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m296
us6000m3zc,"M 4.0 - Maug Islands region, Northern Mariana Islands",4.0,2024-01-06 19:11:16.093,06-01-2024 19:11,19.3509,145.568,178.684,Northern Mariana Islands,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3zc
us6000m3z9,"M 4.6 - Maug Islands region, Northern Mariana Islands",4.6,2024-01-06 18:03:49.512,06-01-2024 18:03,20.2699,145.1698,10.0,Northern Mariana Islands,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3z9
us6000m3z7,M 4.3 - Banda Sea,4.3,2024-01-06 17:03:24.517,06-01-2024 17:03,-6.2985,129.706,13.38,Banda Sea,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3z7
us6000m3zh,"M 4.5 - 83 km E of Aras-asan, Philippines",4.5,2024-01-06 17:03:10.110,06-01-2024 17:03,8.8884,127.07,10.0,Philippines,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3zh
us6000m3ze,"M 4.1 - 238 km SSE of Ambon, Indonesia",4.1,2024-01-06 15:32:49.947,06-01-2024 15:32,-5.7129,128.9385,262.727,Indonesia,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3ze
us6000m27p,"M 4.5 - 18 km WSW of Anamizu, Japan",4.5,2024-01-06 14:20:22.904,06-01-2024 14:20,37.1993,136.6931,10.0,Japan,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m27p
us6000m3z2,M 4.4 - southern East Pacific Rise,4.4,2024-01-06 12:53:18.687,06-01-2024 12:53,-24.2376,-115.473,10.0,southern East Pacific Rise,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3z2
us6000m3zm,M 4.5 - Carlsberg Ridge,4.5,2024-01-06 12:46:18.146,06-01-2024 12:46,2.901,65.6569,10.0,Carlsberg Ridge,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3zm
us6000m3z0,"M 4.0 - 21 km ENE of Aras-asan, Philippines",4.0,2024-01-06 12:38:10.094,06-01-2024 12:38,8.9737,126.4849,43.529,Philippines,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3z0
us6000m27f,M 5.5 - southern East Pacific Rise,5.5,2024-01-06 12:33:02.528,06-01-2024 12:33,-24.4019,-116.0254,10.0,southern East Pacific Rise,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m27f
us6000m278,"M 4.7 - 100 km SE of Ambon, Indonesia",4.7,2024-01-06 12:06:23.414,06-01-2024 12:06,-4.4156,128.7336,10.67,Indonesia,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m278
us6000m3yx,"M 4.2 - 102 km SSE of Ambon, Indonesia",4.2,2024-01-06 12:03:27.327,06-01-2024 12:03,-4.4701,128.6882,10.019,Indonesia,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3yx
us6000m26z,"M 4.4 - 9 km ESE of Eloy Alfaro, Ecuador",4.4,2024-01-06 11:51:34.489,06-01-2024 11:51,-2.2219,-79.7851,83.278,Ecuador,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m26z
us6000m26y,M 5.6 - Carlsberg Ridge,5.6,2024-01-06 11:46:31.666,06-01-2024 11:46,3.1484,65.4881,10.0,Carlsberg Ridge,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m26y
us6000m3z8,M 4.4 - Carlsberg Ridge,4.4,2024-01-06 11:46:08.674,06-01-2024 11:46,2.9743,65.4119,10.0,Carlsberg Ridge,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3z8
us6000m3yv,"M 4.2 - 161 km S of Sarangani, Philippines",4.2,2024-01-06 11:02:38.724,06-01-2024 11:02,3.96,125.2602,93.13,Philippines,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3yv
us6000m26m,"M 4.5 - 28 km NNW of Umachiri, Peru",4.5,2024-01-06 10:31:15.139,06-01-2024 10:31,-14.6337,-70.9002,178.778,Peru,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m26m
us6000m3ys,"M 4.4 - 252 km SE of Hihifo, Tonga",4.4,2024-01-06 07:56:41.099,06-01-2024 07:56,-17.3354,-171.9169,10.0,Tonga,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3ys
us6000m3z1,"M 4.0 - 71 km SSE of Waingapu, Indonesia",4.0,2024-01-06 07:31:06.598,06-01-2024 07:31,-10.2059,120.6003,27.82,Indonesia,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3z1
us6000m3yn,M 4.4 - South Sandwich Islands region,4.4,2024-01-06 05:39:43.072,06-01-2024 05:39,-58.3481,-25.4528,51.4,South Sandwich Islands region,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3yn
us6000m3ym,"M 4.3 - 122 km ENE of Hirara, Japan",4.3,2024-01-06 04:36:20.715,06-01-2024 04:36,25.3617,126.3537,46.663,Japan,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3ym
us6000m3yq,M 4.4 - south of the Fiji Islands,4.4,2024-01-06 02:12:13.148,06-01-2024 02:12,-23.5776,-177.5246,276.562,south of the Fiji Islands,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3yq
us6000m3yp,"M 4.9 - 132 km WSW of Panguna, Papua New Guinea",4.9,2024-01-06 01:52:40.239,06-01-2024 01:52,-6.8277,154.4015,10.0,Papua New Guinea,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3yp
us6000m3yl,"M 4.5 - 39 km ESE of Takahagi, Japan",4.5,2024-01-06 01:15:29.729,06-01-2024 01:15,36.6225,141.1473,51.484,Japan,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3yl
us6000m24t,"M 4.8 - 18 km SSE of Khorugh, Tajikistan",4.8,2024-01-06 01:12:47.568,06-01-2024 01:12,37.3261,71.6036,121.561,Tajikistan,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m24t
us6000m24p,"M 4.5 - 52 km W of Jipijapa, Ecuador",4.5,2024-01-06 01:03:31.563,06-01-2024 01:03,-1.3156,-81.0475,10.0,Ecuador,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m24p
us6000m3yk,"M 4.4 - 66 km ENE of Finschhafen, Papua New Guinea",4.4,2024-01-06 00:48:03.119,06-01-2024 00:48,-6.2935,148.3872,94.924,Papua New Guinea,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3yk
us6000m3yb,"M 4.3 - 22 km NE of Port-Olry, Vanuatu",4.3,2024-01-05 23:22:03.471,05-01-2024 23:22,-14.8921,167.2155,118.417,Vanuatu,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3yb
us6000m3y9,M 4.5 - Easter Island region,4.5,2024-01-05 22:36:38.546,05-01-2024 22:36,-26.3467,-114.0718,10.0,Easter Island region,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3y9
us6000m246,"M 4.9 - 178 km NE of Lospalos, Timor Leste",4.9,2024-01-05 22:26:12.720,05-01-2024 22:26,-7.5197,128.2649,156.201,Timor Leste,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m246
us6000m3y8,"M 4.3 - 122 km ENE of Port-Olry, Vanuatu",4.3,2024-01-05 22:19:27.843,05-01-2024 22:19,-14.8058,168.1852,10.0,Vanuatu,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3y8
us6000m23v,"M 4.2 - 22 km E of Anamizu, Japan",4.2,2024-01-05 21:57:16.020,05-01-2024 21:57,37.2352,137.148,10.0,Japan,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m23v
us6000m23r,"M 4.2 - 19 km SSW of Kalpáki, Greece",4.2,2024-01-05 21:51:59.524,05-01-2024 21:51,39.7428,20.5036,47.485,Greece,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m23r
us6000m3yd,M 4.1 - Banda Sea,4.1,2024-01-05 20:34:26.321,05-01-2024 20:34,-6.9371,130.2864,99.128,Banda Sea,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3yd
us6000m22x,"M 5.1 - 6 km W of Anamizu, Japan",5.1,2024-01-05 20:26:51.093,05-01-2024 20:26,37.2225,136.8266,10.0,Japan,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m22x
us6000m3yc,M 4.2 - Fiji region,4.2,2024-01-05 20:02:30.535,05-01-2024 20:02,-18.9599,-177.6768,566.396,Fiji region,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3yc
us6000m3y5,"M 4.4 - 57 km W of Kupang, Indonesia",4.4,2024-01-05 19:38:45.398,05-01-2024 19:38,-10.16,123.0798,19.255,Indonesia,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3y5
ci40455759,"M 4.2 - 1 km W of Lytle Creek, CA",4.15,2024-01-05 18:55:54.870,05-01-2024 18:55,34.2583333,-117.5088333,9.11,CA,https://earthquake.usgs.gov/earthquakes/eventpage/ci40455759
us6000m3y7,"M 4.1 - 199 km NE of Lospalos, Timor Leste",4.1,2024-01-05 18:52:48.949,05-01-2024 18:52,-7.472,128.4716,130.359,Timor Leste,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3y7
us6000m229,"M 4.5 - 176 km ESE of Kokopo, Papua New Guinea",4.5,2024-01-05 17:52:08.451,05-01-2024 17:52,-5.0457,153.7007,86.325,Papua New Guinea,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m229
us6000m21w,"M 4.9 - 20 km WSW of Anamizu, Japan",4.9,2024-01-05 16:59:08.446,05-01-2024 16:59,37.1756,136.6794,10.0,Japan,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m21w
us6000m21v,M 4.7 - south of the Fiji Islands,4.7,2024-01-05 16:59:03.311,05-01-2024 16:59,-24.7291,179.7373,500.551,south of the Fiji Islands,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m21v
us6000m21u,"M 4.7 - 23 km NW of Yonakuni, Japan",4.7,2024-01-05 16:58:07.085,05-01-2024 16:58,24.6228,122.847,85.464,Japan,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m21u
us6000m21h,"M 4.7 - 16 km SSE of Rustāq, Afghanistan",4.7,2024-01-05 15:47:51.196,05-01-2024 15:47,36.9968,69.9173,10.0,Afghanistan,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m21h
us6000m1z4,"M 4.4 - 19 km NE of Anamizu, Japan",4.4,2024-01-05 13:09:25.303,05-01-2024 13:09,37.3815,137.0245,10.204,Japan,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m1z4
us6000m3xl,M 4.6 - western Indian-Antarctic Ridge,4.6,2024-01-05 10:56:56.753,05-01-2024 10:56,-49.8703,115.6294,10.0,western Indian-Antarctic Ridge,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3xl
us6000m3xm,"M 4.2 - 213 km E of Levuka, Fiji",4.2,2024-01-05 10:56:44.243,05-01-2024 10:56,-18.1153,-178.6653,562.266,Fiji,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3xm
us6000m3xj,M 4.7 - southern East Pacific Rise,4.7,2024-01-05 09:43:39.133,05-01-2024 09:43,-24.4963,-116.0717,10.0,southern East Pacific Rise,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3xj
us6000m3xy,M 4.6 - South Sandwich Islands region,4.6,2024-01-05 09:25:45.269,05-01-2024 09:25,-55.8936,-27.2535,80.556,South Sandwich Islands region,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3xy
us6000m3xq,"M 4.3 - Volcano Islands, Japan region",4.3,2024-01-05 09:13:11.724,05-01-2024 09:13,25.3445,141.498,10.0,Japan region,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3xq
us6000m3xw,"M 4.5 - 174 km N of Sanana, Indonesia",4.5,2024-01-05 08:04:01.056,05-01-2024 08:04,-0.4947,125.7796,41.805,Indonesia,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3xw
us6000m3xh,"M 4.2 - 11 km ENE of Honoria, Peru",4.2,2024-01-05 07:29:57.044,05-01-2024 07:29,-8.7197,-74.6159,142.644,Peru,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3xh
us6000m1xt,"M 4.1 - 36 km W of Abra Pampa, Argentina",4.1,2024-01-05 07:00:30.653,05-01-2024 07:00,-22.7149,-66.0504,272.915,Argentina,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m1xt
us6000m1xq,"M 4.5 - 296 km ENE of Lospalos, Timor Leste",4.5,2024-01-05 06:49:10.580,05-01-2024 06:49,-7.9732,129.6334,23.502,Timor Leste,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m1xq
us6000m3xi,"M 4.6 - Izu Islands, Japan region",4.6,2024-01-05 06:31:42.601,05-01-2024 06:31,32.3484,141.7854,10.0,Japan region,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3xi
us6000m3xg,M 4.5 - central Mid-Atlantic Ridge,4.5,2024-01-05 06:20:50.938,05-01-2024 06:20,0.8641,-29.2383,10.0,central Mid-Atlantic Ridge,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3xg
us6000m1xm,"M 4.3 - 57 km N of Itoigawa, Japan",4.3,2024-01-05 06:03:42.760,05-01-2024 06:03,37.5439,137.7497,10.0,Japan,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m1xm
us6000m1xk,"M 4.9 - 115 km SW of Kokopo, Papua New Guinea",4.9,2024-01-05 05:50:11.994,05-01-2024 05:50,-5.1884,151.6554,100.915,Papua New Guinea,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m1xk
us6000m3xd,"M 4.1 - 215 km ENE of Lospalos, Timor Leste",4.1,2024-01-05 05:31:56.369,05-01-2024 05:31,-7.4931,128.6572,137.128,Timor Leste,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3xd
us6000m3xe,M 4.2 - east of the Kuril Islands,4.2,2024-01-05 05:22:46.143,05-01-2024 05:22,43.8484,151.4276,10.0,east of the Kuril Islands,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3xe
us6000m1wx,"M 4.5 - 45 km WNW of Coronel, Chile",4.5,2024-01-05 03:54:07.278,05-01-2024 03:54,-36.8638,-73.6087,23.237,Chile,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m1wx
us6000m3x8,"M 4.4 - 64 km S of Ust’-Kamchatsk Staryy, Russia",4.4,2024-01-05 03:32:44.947,05-01-2024 03:32,55.6494,162.4567,58.052,Russia,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3x8
us6000m1wi,M 5.1 - western Indian-Antarctic Ridge,5.1,2024-01-05 03:16:52.349,05-01-2024 03:16,-49.8157,115.1839,10.0,western Indian-Antarctic Ridge,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m1wi
us6000m3x5,"M 4.4 - 14 km S of Giporlos, Philippines",4.4,2024-01-05 02:57:28.798,05-01-2024 02:57,10.991,125.4677,95.259,Philippines,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3x5
us6000m3x6,"M 4.1 - 151 km ESE of Mil’kovo, Russia",4.1,2024-01-05 02:55:05.727,05-01-2024 02:55,54.2891,160.8493,56.37,Russia,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3x6
us6000m3x3,"M 4.2 - 67 km WSW of Sado, Japan",4.2,2024-01-05 01:56:39.297,05-01-2024 01:56,37.74,137.6824,10.0,Japan,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3x3
us6000m3x1,"M 4.2 - 164 km ESE of Pondaguitan, Philippines",4.2,2024-01-05 01:15:40.339,05-01-2024 01:15,5.8063,127.5533,10.0,Philippines,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3x1
us6000m1vw,"M 4.1 - 28 km N of Atiquipa, Peru",4.1,2024-01-05 00:55:43.229,05-01-2024 00:55,-15.5412,-74.3369,66.503,Peru,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m1vw
us6000m3x0,"M 4.3 - 16 km NW of Gitagum, Philippines",4.3,2024-01-05 00:45:34.465,05-01-2024 00:45,8.7194,124.3214,9.973,Philippines,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3x0
us6000m1vr,M 4.5 - Fiji region,4.5,2024-01-04 23:42:10.828,04-01-2024 23:42,-19.3119,-177.5186,557.501,Fiji region,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m1vr
us6000m1vp,"M 4.1 - 67 km W of San Antonio de los Cobres, Argentina",4.1,2024-01-04 23:39:56.245,04-01-2024 23:39,-24.2518,-66.985,173.515,Argentina,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m1vp
us6000m1vj,"M 4.4 - 53 km SSE of Kushima, Japan",4.4,2024-01-04 23:06:28.295,04-01-2024 23:06,31.0632,131.5187,35.0,Japan,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m1vj
us6000m1vd,"M 4.6 - 299 km E of Levuka, Fiji",4.6,2024-01-04 22:39:13.379,04-01-2024 22:39,-18.0465,-177.8563,579.91,Fiji,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m1vd
us6000m1va,"M 4.3 - 179 km SE of Kuril’sk, Russia",4.3,2024-01-04 22:16:03.881,04-01-2024 22:16,43.8912,149.1508,10.0,Russia,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m1va
us6000m1v5,"M 4.4 - 113 km SE of Lata, Solomon Islands",4.4,2024-01-04 21:51:39.897,04-01-2024 21:51,-11.4966,166.4794,145.851,Solomon Islands,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m1v5
us6000m3rz,M 4.2 - southeast Indian Ridge,4.2,2024-01-04 19:48:13.018,04-01-2024 19:48,-49.9838,112.7034,10.0,southeast Indian Ridge,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3rz
us6000m3rx,M 4.2 - Balleny Islands region,4.2,2024-01-04 18:38:10.579,04-01-2024 18:38,-61.0554,154.8866,10.0,Balleny Islands region,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3rx
us6000m3ru,M 4.5 - Balleny Islands region,4.5,2024-01-04 17:51:47.350,04-01-2024 17:51,-61.6388,154.5323,10.0,Balleny Islands region,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3ru
us6000m3rs,"M 4.5 - 118 km WSW of Panguna, Papua New Guinea",4.5,2024-01-04 16:11:30.954,04-01-2024 16:11,-6.8304,154.5416,10.0,Papua New Guinea,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3rs
us6000m1sh,"M 4.7 - 83 km NNW of Pototano, Indonesia",4.7,2024-01-04 16:03:29.377,04-01-2024 16:03,-7.7606,117.1072,304.454,Indonesia,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m1sh
us6000m3rq,M 4.5 - south of the Fiji Islands,4.5,2024-01-04 15:23:03.620,04-01-2024 15:23,-25.5985,-177.0524,76.334,south of the Fiji Islands,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3rq
us6000m1s9,"M 4.3 - 9 km E of Ichinoseki, Japan",4.3,2024-01-04 15:17:59.556,04-01-2024 15:17,38.8998,141.2447,74.438,Japan,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m1s9
us6000m3rv,"M 4.4 - 131 km WSW of Panguna, Papua New Guinea",4.4,2024-01-04 15:07:53.640,04-01-2024 15:07,-6.9407,154.4751,10.0,Papua New Guinea,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3rv
us6000m1s6,"M 4.6 - 10 km NNE of Nanao, Japan",4.6,2024-01-04 15:04:13.850,04-01-2024 15:04,37.1426,137.0054,10.0,Japan,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m1s6
us6000m1ry,"M 4.6 - Izu Islands, Japan region",4.6,2024-01-04 13:59:08.875,04-01-2024 13:59,31.4856,139.6402,10.0,Japan region,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m1ry
us6000m1rt,"M 4.6 - 40 km WSW of Masachapa, Nicaragua",4.6,2024-01-04 13:57:25.218,04-01-2024 13:57,11.6331,-86.8538,53.092,Nicaragua,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m1rt
